seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7001,deliberate,qwen3.5-27b-fp8,closed,0.9227535117109291,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.9135435388552783,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.009209972855650839,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,qwen3.5-27b-fp8,closed,0.9149891776673534,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.9124618722384348,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.002527305428918658,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,qwen3.5-27b-fp8,closed,0.9168465498127504,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.9099023056046928,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.006944244208057615,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,qwen3.5-27b-fp8,closed,0.9190091748088774,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.9087645971311299,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.010244577677747557,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,qwen3.5-27b-fp8,closed,0.9203005791397221,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.9123749969595987,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.007925582180123403,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,qwen3.5-27b-fp8,closed,0.9168189802441881,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.9057716832650298,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.011047296979158294,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,qwen3.5-27b-fp8,closed,0.9125055549566571,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.9170068208403606,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,-0.004501265883703476,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,qwen3.5-27b-fp8,closed,0.919385007548401,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.9151345177472484,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.004250489801152613,action_prompt=deliberate|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,deliberate,qwen3.5-9b,closed,0.909779203789321,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9079348412125834,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.0018443625767375904,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,qwen3.5-9b,closed,0.9094735511581501,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9077354169170834,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.0017381342410667244,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,qwen3.5-9b,closed,0.9073145186582734,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9038618109478196,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.003452707710453806,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,qwen3.5-9b,closed,0.9018479450341393,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,0.9032369498676318,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7004/run/action_events.jsonl.gz,-0.0013890048334924687,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,qwen3.5-9b,closed,0.9154098636105129,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.905436046369441,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.009973817241071936,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,qwen3.5-9b,closed,0.9144759685641448,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.9012408485620198,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.013235120002125011,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,qwen3.5-9b,closed,0.9068473385492674,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.9038064901690375,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.003040848380229888,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,qwen3.5-9b,closed,0.9102513566762679,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.9044092180521442,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.005842138624123638,action_prompt=deliberate|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,deliberate,qwen3.5-4b,closed,0.9242782027083812,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.9221301947421133,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.0021480079662679064,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,qwen3.5-4b,closed,0.929078827351998,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.911838231351412,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.017240596000586028,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,qwen3.5-4b,closed,0.9230373499101573,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.9231119660669529,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,-7.461615679560385e-05,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,qwen3.5-4b,closed,0.9262358591125885,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.9155495729591774,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.010686286153411162,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,qwen3.5-4b,closed,0.9299099280654113,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.914402561438304,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.015507366627107277,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,qwen3.5-4b,closed,0.9283922854047459,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.9241157742896831,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.0042765111150628865,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,qwen3.5-4b,closed,0.9255406527153819,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.9223580604900306,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.003182592225351333,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,qwen3.5-4b,closed,0.9231089519523602,persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.9227182389930062,persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.0003907129593540004,action_prompt=deliberate|model=qwen3.5-4b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,deliberate,gemma-4-31b,closed,0.9094808285305438,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,0.9132400781072916,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,-0.0037592495767477807,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,deliberate,gemma-4-31b,closed,0.9100120290394159,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,0.9145755435761436,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,-0.004563514536727653,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,deliberate,gemma-4-31b,closed,0.9090848584407163,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.9101995669133849,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,-0.0011147084726685907,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,deliberate,gemma-4-31b,closed,0.9137360791310036,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,0.9170841728773822,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,-0.0033480937463785665,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,deliberate,gemma-4-31b,closed,0.9061490840167156,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,0.9103704659179553,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,-0.0042213819012397735,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,deliberate,gemma-4-31b,closed,0.9092733611259957,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,0.9108210393101164,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,-0.0015476781841207154,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,deliberate,gemma-4-31b,closed,0.9073852707059449,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,0.9170282538318016,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,-0.009642983125856763,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,deliberate,gemma-4-31b,closed,0.9102444495847649,persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,0.9145273800091397,persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-deliberate__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,-0.004282930424374776,action_prompt=deliberate|model=gemma-4-31b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-27b-fp8,closed,0.9185095424601859,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.9116365874028001,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.006872955057385832,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-27b-fp8,closed,0.9158407609600306,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.9134896544805009,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.002351106479529741,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,qwen3.5-27b-fp8,closed,0.9190622063867384,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.9064807107503905,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.012581495636347917,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7004,reactive,qwen3.5-27b-fp8,closed,0.9183712954561214,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.9100632554254713,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.00830804003065011,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7005,reactive,qwen3.5-27b-fp8,closed,0.9237969105539027,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.9104411769953697,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.013355733558532923,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7006,reactive,qwen3.5-27b-fp8,closed,0.9184581069014559,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.9138707557608886,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.004587351140567297,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7007,reactive,qwen3.5-27b-fp8,closed,0.9149345657146392,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.9139276835660782,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7007/run/action_events.jsonl.gz,0.001006882148560928,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7008,reactive,qwen3.5-27b-fp8,closed,0.9167047794591422,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.9102478485848123,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-27b-fp8/seed_7008/run/action_events.jsonl.gz,0.006456930874329858,action_prompt=reactive|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-9b,closed,0.9089145688718381,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.9033315714487333,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7001/run/action_events.jsonl.gz,0.005582997423104752,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-9b,closed,0.9119739294735729,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.9105469222357361,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7002/run/action_events.jsonl.gz,0.0014270072378368415,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,qwen3.5-9b,closed,0.9105689485078029,persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.9091742700547415,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7003/run/action_events.jsonl.gz,0.0013946784530614043,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1b,h1_persona_bottleneck,default_signal_rows,default,
